SUSY,lepton 1 pT,lepton 1 eta,lepton 1 phi,lepton 2 pT,lepton 2 eta,lepton 2 phi,missing energy magnitude,missing energy phi,MET_rel,axial MET,M_R,M_TR_2,R,MT2,S_R,M_Delta_R,dPhi_r_b,cos(theta_r1)
0.0,0.64430570602417,1.3607016801834106,0.0356714129447937,0.5713008046150208,-1.3740429878234863,-0.4849119782447814,0.5251205563545228,1.455528974533081,0.7882707118988037,-0.1926424503326416,1.322529435157776,0.7820611000061036,0.5247470736503601,1.6081188917160036,1.300618410110474,1.265694618225098,0.2809281349182128,0.0357034988701343
1.0,0.5661845803260803,0.9176415205001832,0.9500343203544614,0.8290674686431885,-0.176035925745964,-0.9354531764984132,3.130156517028808,-0.0200548823922872,4.698750972747803,-2.572553396224976,0.6756467819213868,1.5468200445175169,2.031585454940796,1.6643445491790771,0.9801262021064758,2.361414670944214,1.5667229890823362,0.1008159965276718
0.0,0.6360281109809875,-1.0045009851455688,1.0263220071792605,0.945585012435913,-1.6201816797256468,-0.2063488662242889,0.5438665151596069,1.7025845050811768,0.7650018334388735,-0.0070302616804838,0.6738352775573729,0.7214263677597046,0.950066328048706,1.1332628726959229,0.6715158224105834,0.8500269651412964,0.8791598081588746,0.1219569966197013
0.0,0.7731131315231323,1.1396005153656,0.0554052591323852,0.732654869556427,-0.8504364490509033,-1.4750174283981323,0.8482417464256287,1.32012677192688,1.1860063076019287,-0.4480528831481933,1.107900857925415,0.9172378182411194,0.7346798777580261,0.9656987786293026,1.1446421146392822,1.0605752468109129,1.3740268945693968,0.1154799982905387
0.0,0.4082746207714079,1.6394140720367432,0.6553646326065063,0.4746096730232239,0.7495003342628479,1.4802825450897217,0.5618028640747071,-0.3224755227565765,0.4378241300582886,-0.085268810391426,0.4095185399055481,0.6127938628196716,1.327875614166259,1.2336642742156982,0.4155558943748473,0.9200761914253236,0.9320632815361024,0.0269919000566005
0.0,0.5908402800559996,1.2106492519378662,-1.5448452234268188,0.6923721432685852,-1.972155213356018,0.9371572732925416,0.7552097439765929,-0.1698567122220993,0.0258321072906255,-0.4424068927764893,1.7947629690170288,0.8868824839591981,0.4385064840316773,1.6592499017715454,1.8119498491287231,1.2935795783996582,1.5718349218368532,0.0182613991200923
1.0,0.8410865068435668,-0.4317643046379088,-1.0650805234909055,0.9358453750610352,1.4117017984390257,1.1963089704513548,0.6601869463920593,-0.0317641198635101,0.5281147956848145,-0.2439078688621521,1.2154915332794187,0.9095900654792785,0.6640615463256836,1.5817396640777588,1.2193013429641726,1.1909441947937012,0.8586407899856566,0.0314242988824844
0.0,0.8852037191390991,-0.3867090344429017,1.6574193239212034,0.5615354776382445,-0.0026618314441293,1.5333054065704346,0.8812628984451295,-0.2234314829111099,0.0315982289612293,-0.5486062169075012,0.6508452892303466,1.158021092414856,1.5789018869400029,2.285105943679809,0.5887882709503173,1.7085953950881958,0.4046768546104432,0.862612009048462
0.0,0.4456279873847961,-0.3205400705337524,1.549423813819885,0.5599068403244019,-0.8263975381851197,1.0726183652877808,0.274055153131485,0.0225667804479598,0.4113906025886536,0.1110694333910942,0.4266377985477448,0.4761271178722382,0.9903270602226256,0.9709967970848083,0.3189975023269653,0.7639405727386473,0.3324885368347168,0.2883470058441162
0.0,0.9541625380516052,0.1425390094518661,0.874039351940155,0.6433482766151428,-1.354938864707947,1.280524969100952,0.6014897227287292,-0.5838500261306762,0.0924777314066886,-0.2637490630149841,0.9583528637886048,0.9853292107582092,0.9123744368553158,1.9538580179214484,0.8545142412185669,1.5696115493774412,0.2029200494289398,0.2121620029211045
0.0,0.3837665915489197,-0.8608981966972351,0.958632230758667,0.5872077941894531,-0.1932255774736404,-0.9894366860389708,1.020097732543945,0.4557511210441588,1.2206022739410405,-0.1663475632667541,0.4133413434028626,0.7192124128341674,1.5440605878829954,0.7737419009208678,0.4939986169338226,0.7677674293518066,1.4613263607025146,0.3583720028400421
1.0,1.1022455692291262,-0.1444949358701706,-1.5860509872436526,0.8037037849426268,-0.4247637093067169,0.5080780982971193,0.7953400611877441,-0.5100165009498595,1.193903565406799,-0.2259123772382736,0.8368030190467834,1.0302101373672483,1.0924952030181887,1.4697699546813965,0.836078405380249,1.1428236961364746,0.8844287991523743,0.2707369923591614
0.0,0.540814697742462,-1.0551323890686035,0.9490458965301511,0.8115596771240233,-1.1731235980987549,-0.4252993762493133,0.2274154275655746,-1.7179000377655027,0.338448405265808,0.1311191469430923,0.5370756387710572,0.4313872754573823,0.7127674221992493,0.6445829868316649,0.5306431055068971,0.4859839677810669,0.5759094953536987,0.0232367999851703
0.0,0.4497590959072113,0.1272293478250503,0.8172225952148436,0.7537692189216613,-0.0810180231928825,-0.6618699431419373,0.5009483695030212,0.6465042233467103,0.2371163666248321,0.5843308568000793,0.4732391238212586,0.4999518096446991,0.9374843835830688,0.0,0.4781797230243683,0.0708544552326202,1.2591662406921384,0.2504430115222931
1.0,0.459102213382721,0.7135526537895203,0.7311608791351322,0.5506001114845276,-0.6067799925804137,-0.5572431087493896,0.8718391656875609,-1.0955616235733032,0.7600399255752563,-0.4002085030078888,0.5441830754280089,0.7641176581382751,1.2460392713546753,0.9629226922988892,0.6075183153152466,0.8926162719726561,1.370987057685852,0.3135600090026855
1.0,1.3954836130142214,-1.5564006567001345,-0.6210273504257202,2.0571956634521484,-0.2059608995914459,1.3634434938430786,0.2156338095664978,-0.5944247841835022,0.0114430040121078,0.4147299826145172,1.8295476436614992,0.5652773976325989,0.2741796672344208,0.0470485426485538,1.813714623451233,0.4732952713966369,0.353037416934967,0.0065987398847937
0.0,0.5566619634628296,0.5683243870735167,0.4386387169361114,0.890458106994629,1.6184456348419187,1.1387479305267334,0.8269041180610656,-0.9157795906066896,1.2412850856781004,-0.5129692554473876,0.6897258162498473,1.012714147567749,1.3029500246047971,2.110736131668091,0.700569987297058,1.5702167749404907,1.1643685102462769,0.0100720003247261
0.0,0.4212549030780792,-0.3830695450305938,1.4458018541336062,0.4365898668766022,-0.3317767679691315,0.0284625329077243,1.1551207304000857,1.5087283849716189,0.178518921136856,1.1975014209747312,0.356173425912857,0.6002734899520873,1.4955606460571291,0.1657449156045913,0.3961407542228698,0.1323631554841995,1.4147000312805176,0.5352029800415039
1.0,0.7556528449058532,0.9514966011047362,-0.9047908782958984,0.4578219652175903,-0.2687287628650665,0.9679363369941713,0.9476656913757324,1.4898527860641482,1.1440265178680422,0.0799144580960273,0.6568745374679565,0.8310200572013856,1.1226522922515867,0.0,0.6871876120567322,0.7985935807228088,1.1363158226013184,0.3402230143547058
0.0,1.3070048093795776,0.2224383652210236,-0.2709104120731354,2.158937692642212,-0.5851689577102661,1.5124804973602295,0.7085780501365658,0.2350409477949142,0.8359705805778502,-0.1141644418239593,1.5191829204559324,1.09243643283844,0.6381207108497621,0.614787459373474,1.5402213335037231,0.6500136852264404,1.4713780879974363,0.0743426978588104
1.0,1.7866494655609129,0.8672875761985779,-1.445165991783142,2.507206678390503,0.8473824262619019,0.5236404538154602,0.7983126044273376,-1.5274603366851804,0.194154143333435,0.876965045928955,1.7138584852218626,1.1797889471054075,0.6108648180961609,0.0,1.6834669113159182,0.3291140496730804,0.9156075716018676,0.0825095027685165
0.0,0.5527867078781128,-0.4400792717933655,-0.4593991339206696,0.7837101817131041,-0.2537559866905212,1.5694397687911987,0.8194255828857421,1.0119904279708862,1.0487756729125977,-0.4013828635215759,0.535786211490631,0.8095638751983641,1.340837001800537,0.9640743136405946,0.5953090190887451,0.772410809993744,1.4224567413330078,0.3319059908390045
1.0,3.0015723705291752,-1.1287543773651123,1.1475262641906738,3.3325991630554204,-0.8158659934997557,-1.0232025384902952,1.450397253036499,-1.2874085903167725,1.0268504619598389,0.9228054881095888,2.644479513168335,1.938565135002136,0.6505112648010254,0.0,2.4659087657928462,0.6238709092140197,0.6516574621200562,0.2070589959621429
0.0,1.4157001972198489,0.8504019975662231,-1.7182607650756836,1.7981582880020142,-0.8138723373413087,0.2266247868537902,0.0816320776939392,-0.1116072013974189,0.0716536864638328,0.2447210401296616,1.9939205646514888,0.3931739926338196,0.1749818623065948,0.3148216605186462,1.98554003238678,0.5223257541656494,0.0788709074258804,0.0370899997651576
1.0,0.8123620748519897,-1.4026648998260498,1.110025644302368,1.0045905113220217,-0.5996623039245605,-0.1118915751576423,0.6720187664031982,1.6043593883514404,0.7803734540939331,0.233038917183876,0.8181087374687194,0.796383261680603,0.8638239502906798,1.1420220136642456,0.7946076989173889,0.8737356662750244,0.8585039973258972,0.1207569986581802
0.0,0.6098854541778564,1.6924419403076172,0.1919096261262893,0.9651135206222534,1.4588568210601804,-1.5935126543045044,0.481911689043045,-0.3706790506839752,0.6206973195075988,0.1289113759994506,0.6235590577125549,0.6072922348976136,0.8642430901527405,0.3683220148086548,0.6416828036308289,0.4339587390422821,1.475157618522644,0.103761002421379
0.0,4.843562602996826,0.341607540845871,-0.4316357374191284,3.2913689613342285,-0.2188428342342377,1.2412601709365845,0.8693295717239379,-0.3703147768974304,0.1282605826854705,1.1896934509277342,3.72411584854126,1.4634276628494265,0.3487089574337005,0.0,3.4463660717010494,0.5092054009437561,0.0092076510190963,0.1346160024404525
1.0,2.871527671813965,-0.9495136737823486,0.7038210034370422,1.0814895629882817,-1.5164719820022583,-1.692535638809204,2.1963019371032715,-1.0142529010772705,3.091736316680908,-1.84383237361908,1.909672856330872,2.927221298217773,1.3602330684661863,3.070287466049194,1.862247467041016,2.5224542617797847,0.5695258378982545,0.6539220213890076
1.0,0.8238286972045898,-0.5046202540397644,-0.9265479445457456,0.8662215471267699,1.0451631546020508,0.6823837757110596,0.7350955605506898,-1.3577452898025513,0.7872591614723204,0.6244451403617859,1.0135169029235842,0.7459058165550232,0.6530836820602417,0.6522053480148315,1.019528031349182,0.6164397001266481,1.206526160240173,0.0521607995033264
1.0,1.0196444988250732,0.5310097336769104,0.0615038499236106,1.2410500049591064,0.3549652695655823,1.4573873281478882,0.690105676651001,0.2650239467620849,0.3615940213203431,0.9443870186805722,0.923668086528778,0.7295391559600831,0.7008899450302124,0.0,0.8773017525672911,0.0757741928100586,1.0592708587646484,0.0973673015832901
1.0,1.7862675189971922,-1.57500159740448,0.5669339895248413,1.1908326148986816,-1.8873766660690308,-0.6078864336013793,3.014620065689087,-0.9893172383308408,2.9267063140869136,-1.976458430290222,1.3279639482498171,2.641306400299072,1.7650182247161863,2.2762451171875,1.5737407207489011,1.8180991411209104,1.2463785409927368,0.694571018218994
1.0,1.2091394662857058,-0.6164725422859192,0.9672411680221557,1.4111986160278318,-1.168790340423584,-0.7144400477409362,2.2227087020874023,-1.1346651315689087,2.331438064575196,-1.6771562099456787,1.132848858833313,1.8337247371673584,1.4364153146743774,0.9294445514678956,1.3113703727722168,1.4665244817733762,1.5136623382568355,0.4231590032577514
1.0,1.2466405630111697,-0.4143733680248261,-0.7748064398765565,2.049427509307861,0.1920795142650604,0.6249055862426757,0.7803680896759034,1.1523598432540891,0.9488728046417236,-0.1756700873374939,1.374683141708374,1.202493906021118,0.7762411832809448,1.4807249307632446,1.378115177154541,1.1316456794738767,0.90273380279541,0.1288239955902099
0.0,0.7571334242820739,-0.1403635144233703,-0.3334734439849853,1.2229701280593872,1.035969376564026,1.5585249662399294,0.3515302836894989,-0.1789688915014267,0.1394156068563461,0.3227090239524841,0.9810963869094848,0.5739095211029052,0.5190964341163635,0.2648794054985046,0.9852264523506165,0.2989753186702728,1.086705565452576,0.0749704986810684
1.0,3.531299829483032,0.8769075870513917,-0.5652652978897094,0.5790475010871887,0.931304097175598,0.9479893445968628,2.890897750854492,1.2656081914901731,2.320398330688477,-2.567157268524169,2.0279195308685307,3.5970721244812007,1.5740334987640383,1.2740916013717651,2.035099029541016,0.9651063084602356,0.8093192577362059,0.8260430097579955
0.0,1.5379918813705444,0.5631914734840393,1.2426000833511353,0.724016785621643,1.0321387052536009,0.2312695235013961,1.3656009435653689,-0.911634624004364,2.049935340881348,-0.8947937488555907,1.0597897768020628,1.684035778045654,1.4100914001464844,2.6592166423797607,1.0538563728332522,2.0253188610076904,0.8228972554206848,0.5425540208816529
0.0,1.7024352550506594,0.2533528506755829,-0.2186499089002608,1.8689863681793208,-0.3380789160728454,1.4867640733718874,0.6139121055603027,1.4931422472000122,0.0005018284427933,-0.2934157252311706,1.5618129968643188,1.1500126123428345,0.6534160971641539,0.0,1.5721999406814575,0.377299040555954,1.173645138740539,0.201442003250122
1.0,0.9215614795684814,-0.9621021151542664,-0.6671588420867919,0.5448549389839172,0.5043149590492249,0.2719343304634094,0.9692837595939636,-1.1719417572021484,1.164178609848023,0.5981479287147521,0.8645548224449157,0.7732717394828797,0.7936970591545106,1.409066081047058,0.7819539308547973,1.0514819622039795,0.8629066944122314,0.0295155998319387
1.0,1.8038486242294312,0.6742138862609864,-0.1576474010944366,0.8795205950736998,-1.1709651947021489,-1.6100808382034302,1.6888920068740845,1.2991758584976194,2.086169481277466,-1.290552020072937,1.8379391431808472,1.9689204692840576,0.9506317377090456,1.739515542984009,1.8955163955688483,2.2939329147338867,1.1940475702285769,0.2738560140132904
0.0,0.5214868187904357,-1.5902053117752075,-0.2635831236839294,0.6174767017364502,-1.8728281259536743,-1.5231597423553465,1.0625517368316648,0.9589014053344728,1.5950212478637695,-0.7374481558799743,0.4730173349380493,0.9276514053344728,1.7403004169464111,1.518786072731018,0.5781532526016236,1.239538550376892,1.5270782709121702,0.2617509961128235
0.0,0.3343215584754944,-2.067633867263793,1.6952676773071291,0.5086887478828429,-1.0629057884216309,-0.5613893270492553,0.0988079905509948,-0.9744154214859008,0.0886520221829414,0.406408667564392,0.3912204504013062,0.1526483744382858,0.3462485671043396,0.0,0.3650945425033568,0.1592735052108764,0.1875318139791488,0.039913598448038
0.0,0.5585117340087891,0.0323784500360488,-0.9283646345138548,0.7408344149589537,-0.3906488120555878,1.5037132501602175,0.7506421208381651,0.4604909718036652,1.126806378364563,-0.4304458200931549,0.5395084619522095,0.8692726492881777,1.42979633808136,1.6042507886886594,0.5783938765525818,1.204220175743103,1.3955237865447998,0.2072249948978424
0.0,1.6153823137283323,-1.1281908750534055,-1.0995107889175415,1.7226392030715942,-1.21498966217041,0.9050200581550598,1.1908090114593506,-0.4210879802703858,1.6761635541915891,0.0334965102374553,1.3833875656127927,1.4637393951416016,0.9389331340789798,1.9518684148788448,1.3900170326232912,1.5155484676361086,1.0097415447235107,0.0067335898056626
0.0,0.7208558320999146,-0.3072418868541717,-1.2746273279190063,1.1063389778137207,0.9263777732849118,0.256813108921051,0.2692412436008453,1.3459731340408323,0.40406334400177,0.0727137476205825,0.9296952486038208,0.5242807865142823,0.5004248023033142,0.6404067873954772,0.9341701865196226,0.4777584671974183,0.9590014219284057,0.0012535100104287
1.0,0.8981433510780334,2.0971817970275883,0.5973551273345947,1.466837763786316,0.6838458180427551,-0.8260121345520021,0.6706539392471313,-1.2024077177047727,0.6441560983657837,0.0143404528498649,1.2653474807739258,0.919305384159088,0.64471435546875,0.9395738244056702,1.2743415832519531,0.8189560174942015,1.0216526985168457,0.1052699983119964
0.0,0.6806418299674988,-0.207271620631218,-0.1295510083436966,1.0188431739807131,-0.8982669711112975,1.6531699895858765,0.3685454726219177,1.0514361858367922,0.4933407306671143,-0.0219059903174638,0.7334347367286682,0.5657275319099425,0.6844800710678101,0.3321844637393951,0.7459277510643005,0.3715298473834992,1.4931839704513548,0.0905809998512268
0.0,0.6293419003486633,-1.4700052738189695,-1.0858104228973389,0.6793066263198853,-2.0341386795043945,-1.354965090751648,0.3196150958538055,-0.2200862914323806,0.4797251522541047,0.2607237994670868,0.5743030905723572,0.4942006766796112,0.7636230587959291,1.0766812562942505,0.3494026660919189,0.8626289367675781,0.3990804851055145,0.0876090973615646
1.0,0.3770956695079803,1.2341275215148926,-1.3100515604019165,0.5673750042915345,-0.046466689556837,-0.5148501992225647,0.814287781715393,0.1549911797046661,1.1399426460266109,-0.0018700235523283,0.4872688353061676,0.6899417042732239,1.2564932107925415,1.19803524017334,0.5080862045288086,0.9641807675361632,1.0488744974136353,0.291036993265152
1.0,0.5833138227462769,0.5516902804374695,-1.0934916734695437,0.53364098072052,0.5697017312049866,0.1453553140163421,3.649982690811157,-1.29191792011261,1.9956785440444944,2.467325448989868,0.4710653126239777,1.2078667879104614,2.275385856628417,1.111194372177124,0.6682537198066713,0.8806284666061402,1.4137628078460691,0.7486180067062379
1.0,1.6907993555068963,1.8103716373443604,0.9318666458129882,1.1949962377548216,0.3482446074485778,-1.2376898527145384,0.8724651336669924,-0.9785382151603698,0.577892541885376,-0.3361204862594604,1.683329463005066,1.3628849983215332,0.7184650301933289,0.8192279338836671,1.644068479537964,1.3706929683685305,0.592314600944519,0.2343959957361221
1.0,1.3773677349090576,0.333795428276062,0.2588539123535156,0.8871237635612486,1.0436226129531858,-1.5747581720352175,1.8678685426712045,-1.1701037883758545,1.8497496843338008,-1.3887155055999756,1.073382616043091,1.7833856344223022,1.4743617773056028,0.9779670238494872,1.2221655845642088,1.3090293407440183,1.3836835622787476,0.5356199741363527
0.0,0.4964733719825745,-1.8143340349197388,-1.5252140760421753,0.6825146079063416,-1.4811303615570068,0.4030974209308624,0.2699550092220306,-0.255054771900177,0.3782955706119536,0.0452204346656799,0.4793682396411896,0.4301901161670685,0.7963561415672302,0.4709132313728333,0.4883034229278565,0.3624432682991028,1.5693827867507932,0.1346410065889358
1.0,1.8261911869049072,-0.5910332798957825,1.3645884990692136,1.0799981355667112,1.5256351232528689,-0.4187112748622894,1.9655947685241697,1.391953468322754,0.1139711663126945,2.2914035320281982,2.274275779724121,1.2618311643600464,0.4923499524593353,0.0,2.2093741893768315,0.6723563075065613,1.5841158628463743,0.0631271973252296
1.0,1.1559096574783323,-0.783824384212494,-1.233206033706665,0.9600926041603088,-0.1696192473173141,0.7704147100448608,0.9285890460014344,-0.9417804479599,0.6860674619674683,0.8941458463668823,0.9563814997673034,0.8709509968757629,0.8081234693527221,0.8588566184043885,0.9105304479599,0.6461801528930664,1.0141949653625488,0.0918197035789489
1.0,1.1656588315963743,0.42724609375,0.7536688446998595,1.3024450540542605,0.1700746715068817,-0.6979325413703918,0.1200010329484939,-0.2371571511030197,0.1320258677005768,0.3657351434230805,1.0257444381713867,0.3578579723834991,0.3095917999744415,0.0,0.9880406856536866,0.3166678547859192,0.2015050053596496,0.1177439987659454
0.0,1.6916013956069944,-0.8851165175437926,-1.5249048471450803,1.4796481132507326,0.8746917247772216,0.5784084200859069,0.9288808703422546,-0.6695685386657714,1.3935227394104006,-0.1004344150424003,2.1003191471099854,1.3457468748092651,0.5685827136039733,2.0587375164031982,2.079052925109863,1.587085962295532,0.7433139681816101,0.0466820001602172
1.0,0.9004246592521667,-0.3985516130924224,0.3135054409503937,0.8582691550254821,0.3732464611530304,-1.3170310258865356,0.7385845184326172,0.8882446885108947,0.9501479268074036,0.5409111976623535,0.8123878240585326,0.7754965424537658,0.8470942974090575,0.6794221997261047,0.8130435347557069,0.6869272589683533,1.12243378162384,0.0121787004172801
0.0,0.5915862917900084,1.4356523752212529,-1.5124580860137935,0.7590386867523194,1.1629930734634395,-0.1564955711364746,0.6134572029113771,-1.3657480478286743,0.2297223657369613,0.8200696110725402,0.5512765049934387,0.5346930027008058,0.8606969714164733,0.0,0.5282166600227357,0.0574778132140636,1.1912711858749387,0.2022809982299804
0.0,0.4489035904407501,0.9641019105911256,0.8379248976707457,0.6525907516479492,-1.505399942398071,-1.16446053981781,0.683305561542511,-0.4201950132846832,0.9975790977478028,-0.357825756072998,1.0156946182250977,0.6715630888938904,0.5867322683334351,0.8652853965759277,1.0443744659423828,0.8250077366828918,1.5344245433807373,0.0454623997211456
1.0,0.6919251680374146,1.5648922920227049,-0.6372954249382019,0.7596986889839171,1.1497625112533567,0.3418732583522797,0.5204970240592957,-1.4166184663772583,0.7730273604393005,0.0711406990885734,0.6136904358863831,0.7014967799186707,1.0143601894378662,1.319015383720398,0.5611411929130554,0.9917474389076234,0.6612380743026733,0.0352053008973598
1.0,0.5652386546134949,0.584983766078949,1.4613466262817385,0.7273725867271423,1.3109084367752075,0.2146449536085129,0.8668029904365541,1.3108434677124023,0.3640193343162537,1.0494978427886963,0.5739201307296753,0.5853886604309082,0.9051252007484436,0.0,0.5476719141006471,0.2370559126138687,1.2665884494781494,0.2414119988679885
1.0,1.8705068826675408,0.768936038017273,-1.4046117067337036,2.233747243881225,0.1636901348829269,0.1875466555356979,2.362690687179565,0.4124569594860077,1.3672637939453125,-1.8823621273040767,1.7782663106918335,2.392363071441651,1.1938378810882568,1.2523432970046997,1.9361983537673952,1.3038030862808228,1.4841301441192627,0.3863790035247802
0.0,0.9886744022369384,-0.8913981318473816,-0.6263285279273987,1.6509069204330444,-0.965835988521576,1.3739885091781616,0.8312493562698365,0.6451188921928406,1.212308049201965,-0.4308364689350128,1.0319447517395022,1.1213289499282837,0.9642579555511472,1.4629343748092651,1.067085027694702,1.1279746294021606,1.3133463859558103,0.1069199964404106
1.0,0.6706328988075256,0.4843280911445618,1.0256593227386472,0.9058679342269896,0.9024378061294556,0.0117582399398088,0.5596479177474976,-1.144897699356079,0.7886763215065001,-0.2457455694675445,0.6534746289253234,0.8312437534332275,1.128796100616455,1.57656729221344,0.6379395127296448,1.1764867305755615,0.0778794065117836,0.1102700009942054
0.0,0.7275050878524781,0.3396885693073273,-0.2855395078659057,0.4427186250686646,1.0241641998291016,-0.0620725266635417,1.4053709506988523,-1.7154825925827026,2.1096351146698,-0.9660790562629696,0.5545285344123841,1.2919342517852783,2.06744384765625,2.546424388885498,0.6727657914161682,1.9307577610015867,1.2240711450576784,0.7671170234680174
0.0,0.9532866477966307,0.1843475252389908,-0.167747288942337,1.0445111989974976,-0.5627225637435913,1.3755288124084473,0.4829184710979462,1.7099636793136594,0.4062524139881134,-0.1512380838394165,0.9050869941711424,0.7788493037223816,0.7636247873306273,0.5641349554061889,0.91556054353714,0.5169881582260132,1.1652855873107912,0.2183659970760344
0.0,0.44072026014328,0.3768216073513031,-0.9344776272773742,0.4494945704936981,0.5273849964141846,-0.4360160231590272,1.597436904907226,1.1706615686416624,2.3979499340057377,-1.2038228511810305,0.3718428313732147,1.1533708572387695,2.7524909973144527,2.4281725883483887,0.5827622413635254,1.8270320892333984,1.4434975385665891,0.5702810287475585
0.0,0.5300253629684448,-1.0132212638854978,-1.4563481807708738,0.5122652649879456,-0.1022363752126693,-1.608154058456421,0.7985462546348571,0.3695645630359649,1.1987147331237793,-0.4603542387485504,0.4971734881401062,0.9091778993606568,1.622770071029663,1.9161348342895508,0.5104491710662842,1.440321683883667,0.9426520466804504,0.4187650084495544
0.0,0.6407397985458374,0.8181614279747009,-1.4165780544281006,0.4728675186634064,-0.8550745248794555,-0.1842812299728393,0.4749884009361267,-0.0878029316663742,0.1155975013971328,0.1390095651149749,0.7133684158325196,0.5788865089416504,0.7201035022735596,0.1441347599029541,0.7004162669181824,0.5898519754409791,0.808052659034729,0.2117220014333724
1.0,0.3219548761844635,-1.1784690618515017,0.4976908266544342,0.5245357155799866,1.16583514213562,-1.0620476007461548,2.708990812301636,0.1168855875730514,2.2486321926116943,2.5491509437561035,0.7177573442459105,0.9724143147468568,1.202239751815796,0.0,0.922870099544525,1.8295017480850213,1.5660035610198977,0.2463759928941726
1.0,1.4234913587570193,-0.4916213452816009,-0.2313380092382432,2.08618712425232,-0.9170827865600586,1.3782560825347905,0.2935399413108825,-1.3214454650878904,0.4326945543289185,0.0300777573138475,1.441928148269653,0.7472981810569764,0.4599022269248961,0.719457745552063,1.4462871551513672,0.5390415787696838,0.6476398110389711,0.0500986017286777
0.0,1.5005762577056885,0.1182736083865165,1.235967993736267,2.398967266082765,0.90125972032547,-0.3846997022628784,0.4905703365802764,-0.8742532134056091,0.5764274001121521,-0.1087361127138137,1.707271933555603,0.9959176778793336,0.5176512598991393,0.8069208264350892,1.7196736335754397,0.6306591629981994,1.2361292839050293,0.0628866031765937
0.0,0.7298004627227782,-0.4329668581485748,0.9091266989707943,0.9420427083969116,0.0212326124310493,-0.4703213274478911,0.5338247418403625,-1.5579758882522583,0.8013350963592529,-0.1623765379190444,0.6988365650177001,0.7536728978157043,0.9570267200469972,1.148914456367493,0.7132003903388977,0.8692035079002381,1.10150945186615,0.0568508990108966
0.0,0.4900265336036682,-0.6232587695121765,1.1915647983551023,0.7757170200347902,-0.8680907487869262,-0.633834719657898,0.5368691086769104,0.427863210439682,0.7934635877609253,-0.1244001314043998,0.5035549998283386,0.5885448455810546,1.0371686220169067,0.5001882314682008,0.5314619541168212,0.5579355359077454,1.5067263841629028,0.057141400873661
0.0,0.9678862690925598,-0.5019923448562623,0.6149540543556212,1.2584677934646609,0.0756673887372016,-0.5489744544029236,1.0297528505325313,1.5611332654953,1.5457843542099,-0.5334761142730713,0.9501811265945432,1.2584444284439087,1.1752890348434448,2.2410588264465328,0.9778200387954712,1.678788304328919,1.0267393589019775,0.019972899928689
0.0,1.2148644924163816,0.5467600226402282,0.2111447155475616,1.6571298837661743,0.6551054716110228,-1.7201513051986694,1.4230895042419431,-0.8982616066932678,2.1267166137695312,-1.0679315328598022,1.1534945964813232,1.541234374046326,1.185678005218506,1.806696057319641,1.2459725141525269,1.619282841682434,1.5115598440170288,0.1548440009355545
0.0,1.0780684947967527,0.3063564300537109,1.588509202003479,1.6156084537506104,1.593533635139465,-0.3337714970111847,0.7327296137809755,1.0547200441360471,0.9121800661087038,-0.0248114913702011,1.4102803468704226,1.0117583274841309,0.6366285681724548,1.0655049085617063,1.4285398721694946,0.8584260940551757,1.1958816051483154,0.0600188001990318
1.0,0.4222440719604492,-1.8139976263046271,-1.0187281370162964,0.4363648593425751,0.3119515478610992,1.6591656208038328,3.115311145782471,1.0136626958847046,4.324737548828125,-1.271281480789184,0.6689003109931945,1.367182731628418,1.8137801885604856,2.1378245353698726,0.9806409478187558,2.384420394897461,1.4199692010879517,0.4052920043468475
1.0,1.5233006477355957,0.0571167729794979,-0.2311171144247056,1.1907490491867063,0.0994418561458587,-1.6106274127960205,1.7240898609161377,0.4885770380496979,2.487790346145629,0.0786736756563186,1.167293906211853,1.6098897457122805,1.223863124847412,2.40744423866272,1.1919817924499512,1.9647833108901973,1.0679647922515867,0.0395181998610496
1.0,1.5419256687164309,-0.4243533909320831,0.8328170180320741,0.8840764760971069,-1.2961021661758425,-0.7340337634086607,1.5877338647842405,-1.1795969009399414,1.7419034242630005,-1.173106670379639,1.2033838033676147,1.7509423494338991,1.291168212890625,1.212735652923584,1.2942813634872437,1.413369059562683,1.2935671806335447,0.4778909981250763
0.0,0.4120734930038452,-1.7399553060531614,1.5358670949935906,0.5808411836624146,0.8949740529060364,-0.0292387250810861,0.8252565264701843,-0.4959668219089508,0.9368165135383606,-0.4633961021900177,0.996434211730957,0.6790603995323181,0.6047499179840088,0.6156041026115417,1.033465266227722,0.8587975502014159,1.5398658514022834,0.0783563032746315
1.0,0.7175101637840271,0.4458067417144775,-0.5105198621749878,1.1153050661087038,-0.3887112140655517,-1.6228893995285032,1.286049485206604,-0.0223204549401998,1.4778058528900149,0.0020024275872856,0.8145523071289062,1.1269254684448242,1.2277053594589231,1.5970174074172974,0.8489761352539062,1.2642707824707031,1.096134066581726,0.318015992641449
1.0,1.2667487859725952,-0.9875565171241762,0.1488975286483764,1.8209739923477168,0.5121469497680664,1.590121150016785,0.8215577006340026,1.0203574895858765,1.0656142234802246,1.0229990482330322,1.7547835111618042,0.9673519134521484,0.4891886413097382,0.0,1.7335139513015747,0.3504443168640137,1.1008459329605105,0.0430882014334201
